episode_id,well_id,status,start_date,end_date,reason_code,is_rigless,workover_id,deferred_bbl,_ingested_at,_source_system,_source_file,_batch_id
EP-GK-124-001,GK-124,PRODUCING,2023-10-01,2024-04-19,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-124-002,GK-124,WAITING_ON_RIG,2024-04-20,2024-04-29,OTHER,False,,457.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-124-003,GK-124,UNDER_WORKOVER,2024-04-30,2024-05-02,OTHER,False,WO-GK-124-003,166.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-124-004,GK-124,PRODUCING,2024-05-03,2025-03-29,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-124-005,GK-124,WAITING_ON_RIG,2025-03-30,2025-04-15,ROD_PART,False,,748.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-124-006,GK-124,UNDER_WORKOVER,2025-04-16,2025-04-20,ROD_PART,False,WO-GK-124-006,249.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-124-007,GK-124,PRODUCING,2025-04-21,2025-12-24,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-124-008,GK-124,UNDER_WORKOVER,2025-12-25,2025-12-26,WAX,True,WO-GK-124-008,124.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-124-009,GK-124,PRODUCING,2025-12-27,,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-001,GK-125,PRODUCING,2023-10-01,2024-03-08,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-002,GK-125,WAITING_ON_RIG,2024-03-09,2024-04-03,SAND,False,,868.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-003,GK-125,UNDER_WORKOVER,2024-04-04,2024-04-11,SAND,False,WO-GK-125-003,289.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-004,GK-125,PRODUCING,2024-04-12,2024-12-15,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-005,GK-125,WAITING_ON_RIG,2024-12-16,2025-01-11,ROD_PART,False,,900.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-006,GK-125,UNDER_WORKOVER,2025-01-12,2025-01-19,ROD_PART,False,WO-GK-125-006,289.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-007,GK-125,PRODUCING,2025-01-20,2025-11-11,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-008,GK-125,WAITING_ON_RIG,2025-11-12,2025-11-16,SUDDEN_MECH,False,,193.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-009,GK-125,UNDER_WORKOVER,2025-11-17,2025-11-17,SUDDEN_MECH,False,WO-GK-125-009,64.3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-010,GK-125,PRODUCING,2025-11-18,2026-04-09,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-011,GK-125,UNDER_WORKOVER,2026-04-10,2026-04-10,SURFACE,True,WO-GK-125-011,64.3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-012,GK-125,PRODUCING,2026-04-11,2026-09-11,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-125-013,GK-125,WAITING_ON_RIG,2026-09-12,,ROD_PART,False,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-001,GK-126,PRODUCING,2023-10-01,2023-12-13,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-002,GK-126,UNDER_WORKOVER,2023-12-14,2023-12-14,SURFACE,True,WO-GK-126-002,258.7,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-003,GK-126,PRODUCING,2023-12-15,2024-03-04,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-004,GK-126,WAITING_ON_RIG,2024-03-05,2024-04-21,ROD_PART,False,,6337.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-005,GK-126,UNDER_WORKOVER,2024-04-22,2024-05-06,ROD_PART,False,WO-GK-126-005,2069.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-006,GK-126,PRODUCING,2024-05-07,2024-09-13,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-007,GK-126,WAITING_ON_RIG,2024-09-14,2024-10-06,ROD_PART,False,,3104.1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-008,GK-126,UNDER_WORKOVER,2024-10-07,2024-10-13,ROD_PART,False,WO-GK-126-008,1034.7,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-009,GK-126,PRODUCING,2024-10-14,2024-12-17,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-010,GK-126,UNDER_WORKOVER,2024-12-18,2024-12-18,WAX,True,WO-GK-126-010,258.7,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-011,GK-126,PRODUCING,2024-12-19,2025-02-19,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-012,GK-126,UNDER_WORKOVER,2025-02-20,2025-02-20,SURFACE,True,WO-GK-126-012,258.7,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-013,GK-126,PRODUCING,2025-02-21,2025-04-07,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-014,GK-126,WAITING_ON_RIG,2025-04-08,2025-04-16,ROD_PART,False,,1293.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-015,GK-126,UNDER_WORKOVER,2025-04-17,2025-04-18,ROD_PART,False,WO-GK-126-015,388.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-016,GK-126,PRODUCING,2025-04-19,2025-06-22,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-017,GK-126,WAITING_ON_RIG,2025-06-23,2025-07-16,SUDDEN_MECH,False,,3233.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-018,GK-126,UNDER_WORKOVER,2025-07-17,2025-07-23,SUDDEN_MECH,False,WO-GK-126-018,1034.7,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-019,GK-126,PRODUCING,2025-07-24,2025-10-29,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-020,GK-126,UNDER_WORKOVER,2025-10-30,2025-10-31,SURFACE,True,WO-GK-126-020,388.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-021,GK-126,PRODUCING,2025-11-01,2026-01-17,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-022,GK-126,UNDER_WORKOVER,2026-01-18,2026-01-18,WAX,True,WO-GK-126-022,258.7,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-023,GK-126,PRODUCING,2026-01-19,2026-04-25,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-024,GK-126,WAITING_ON_RIG,2026-04-26,2026-06-14,ROD_PART,False,,6596.3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-025,GK-126,UNDER_WORKOVER,2026-06-15,2026-06-30,ROD_PART,False,WO-GK-126-025,2198.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-026,GK-126,PRODUCING,2026-07-01,2026-08-03,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-027,GK-126,WAITING_ON_RIG,2026-08-04,2026-09-20,TUBING_LEAK,False,,6337.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-126-028,GK-126,UNDER_WORKOVER,2026-09-21,,TUBING_LEAK,False,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-001,GK-127,PRODUCING,2023-10-01,2023-11-30,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-002,GK-127,WAITING_ON_RIG,2023-12-01,2023-12-12,OTHER,False,,1660.2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-003,GK-127,UNDER_WORKOVER,2023-12-13,2023-12-15,OTHER,False,WO-GK-127-003,510.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-004,GK-127,PRODUCING,2023-12-16,2024-05-10,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-005,GK-127,WAITING_ON_RIG,2024-05-11,2024-05-15,GL_INJ_ANOMALY,False,,766.2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-006,GK-127,UNDER_WORKOVER,2024-05-16,2024-05-16,GL_INJ_ANOMALY,False,WO-GK-127-006,255.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-007,GK-127,PRODUCING,2024-05-17,2024-09-07,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-008,GK-127,UNDER_WORKOVER,2024-09-08,2024-09-09,SURFACE,True,WO-GK-127-008,383.1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-009,GK-127,PRODUCING,2024-09-10,2025-02-05,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-010,GK-127,WAITING_ON_RIG,2025-02-06,2025-03-08,SAND,False,,4086.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-011,GK-127,UNDER_WORKOVER,2025-03-09,2025-03-17,SAND,False,WO-GK-127-011,1277.1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-012,GK-127,PRODUCING,2025-03-18,2025-08-09,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-013,GK-127,WAITING_ON_RIG,2025-08-10,2025-09-13,WAX,False,,4597.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-014,GK-127,UNDER_WORKOVER,2025-09-14,2025-09-24,WAX,False,WO-GK-127-014,1532.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-015,GK-127,PRODUCING,2025-09-25,2025-11-15,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-016,GK-127,WAITING_ON_RIG,2025-11-16,2025-12-04,WAX,False,,2554.1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-017,GK-127,UNDER_WORKOVER,2025-12-05,2025-12-10,WAX,False,WO-GK-127-017,893.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-018,GK-127,PRODUCING,2025-12-11,2026-02-25,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-019,GK-127,WAITING_ON_RIG,2026-02-26,2026-03-21,GL_INJ_ANOMALY,False,,3192.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-020,GK-127,UNDER_WORKOVER,2026-03-22,2026-03-28,GL_INJ_ANOMALY,False,WO-GK-127-020,1021.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-021,GK-127,PRODUCING,2026-03-29,2026-05-11,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-022,GK-127,WAITING_ON_RIG,2026-05-12,2026-05-21,GL_INJ_ANOMALY,False,,1404.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-023,GK-127,UNDER_WORKOVER,2026-05-22,2026-05-24,GL_INJ_ANOMALY,False,WO-GK-127-023,510.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-024,GK-127,PRODUCING,2026-05-25,2026-07-03,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-025,GK-127,UNDER_WORKOVER,2026-07-04,2026-07-04,GL_HEADING,True,WO-GK-127-025,255.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-026,GK-127,PRODUCING,2026-07-05,2026-08-29,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-027,GK-127,UNDER_WORKOVER,2026-08-30,2026-08-30,GL_HEADING,True,WO-GK-127-027,255.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-127-028,GK-127,PRODUCING,2026-08-31,,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-001,GK-128,WAITING_ON_RIG,2023-10-01,2023-10-04,SUDDEN_MECH,False,,265.2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-002,GK-128,UNDER_WORKOVER,2023-10-05,2023-10-05,SUDDEN_MECH,False,WO-GK-128-002,88.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-003,GK-128,PRODUCING,2023-10-06,2024-05-25,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-004,GK-128,UNDER_WORKOVER,2024-05-26,2024-05-26,SURFACE,True,WO-GK-128-004,88.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-005,GK-128,PRODUCING,2024-05-27,2025-03-26,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-006,GK-128,UNDER_WORKOVER,2025-03-27,2025-03-27,WAX,True,WO-GK-128-006,88.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-007,GK-128,PRODUCING,2025-03-28,2026-01-11,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-008,GK-128,WAITING_ON_RIG,2026-01-12,2026-02-06,TUBING_LEAK,False,,1193.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-009,GK-128,UNDER_WORKOVER,2026-02-07,2026-02-14,TUBING_LEAK,False,WO-GK-128-009,397.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-010,GK-128,PRODUCING,2026-02-15,2026-08-07,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-011,GK-128,WAITING_ON_RIG,2026-08-08,2026-09-10,ROD_PART,False,,1547.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-012,GK-128,UNDER_WORKOVER,2026-09-11,2026-09-21,ROD_PART,False,WO-GK-128-012,530.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-128-013,GK-128,PRODUCING,2026-09-22,,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-001,GK-129,PRODUCING,2023-10-01,2023-11-15,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-002,GK-129,WAITING_ON_RIG,2023-11-16,2023-11-26,WAX,False,,395.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-003,GK-129,UNDER_WORKOVER,2023-11-27,2023-11-29,WAX,False,WO-GK-129-003,131.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-004,GK-129,PRODUCING,2023-11-30,2024-06-09,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-005,GK-129,WAITING_ON_RIG,2024-06-10,2024-09-20,TUBING_LEAK,False,,3427.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-006,GK-129,UNDER_WORKOVER,2024-09-21,2024-10-24,TUBING_LEAK,False,WO-GK-129-006,1153.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-007,GK-129,PRODUCING,2024-10-25,2025-07-23,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-008,GK-129,WAITING_ON_RIG,2025-07-24,2025-08-03,SUDDEN_MECH,False,,395.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-009,GK-129,UNDER_WORKOVER,2025-08-04,2025-08-06,SUDDEN_MECH,False,WO-GK-129-009,131.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-010,GK-129,PRODUCING,2025-08-07,2025-12-29,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-011,GK-129,WAITING_ON_RIG,2025-12-30,2026-01-11,TUBING_LEAK,False,,461.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-012,GK-129,UNDER_WORKOVER,2026-01-12,2026-01-14,TUBING_LEAK,False,WO-GK-129-012,131.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-129-013,GK-129,PRODUCING,2026-01-15,,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-130-001,GK-130,PRODUCING,2023-10-01,2023-11-14,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-130-002,GK-130,WAITING_ON_RIG,2023-11-15,2023-12-04,TUBING_LEAK,False,,1779.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
